ID,Company,Initiative,Type,CIQ,CIQ_name,Country,Industry,Ultimate_parent,Count_member,Count_group,Country_listed,Country_match
5121,Sonae Sierra SGPS SA,UNPRI,General,IQ22226988,"Sonae Sierra, S.G.P.S., S.A.",PT,Real Estate,"Efanor Investimentos SGPS, SA",1,1,PT,TRUE
5122,Sonen Capital,UNPRI,General,IQ216955797,Sonen Capital LLC,US,Financials,Sonen Capital LLC,2,2,US,TRUE
6872,Sonen Capital,FAIRR,General,IQ216955797,Sonen Capital LLC,US,Financials,Sonen Capital LLC,2,2,US,TRUE
7544,Sonepar International Re SA,Principles for Sustainable Insurance,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,CH,FALSE
5123,Sony Ventures Corporation,UNPRI,General,IQ382499302,Sony Ventures Corporation,JP,Financials,Sony Group Corporation,1,1,JP,TRUE
5124,Sophia School Corporation,UNPRI,General,IQ26972603,Sophia School Corp.,JP,Consumer Discretionary,Sophia School Corp.,1,1,JP,TRUE
6648,Sophia University,CA100+,Climate change,IQ6183979,Sophia University,JP,Consumer Discretionary,Sophia University,1,1,JP,TRUE
5125,Sophora Unternehmerkapital GmbH (Provisional Signatory),UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,DE,FALSE
7246,Sörmlands Sparbank AB,Principles for Responsible Banking,General,IQ36012431,Sörmlands Sparbank,SE,Financials,Sörmlands Sparbank,1,1,SE,TRUE
10422,Soros Economic Development Fund,Global Impact Investment Network,,IQ41630422,Soros Economic Development Fund,US,Financials,Soros Economic Development Fund,2,2,,
10803,Soros Economic Development Fund,Montreal Carbon Pledge,,IQ41630422,Soros Economic Development Fund,US,Financials,Soros Economic Development Fund,2,2,,
5126,Sound Mark Partners LLC,UNPRI,General,IQ297937532,Sound Mark Partners LLC,US,Financials,Sound Mark Partners LLC,1,1,US,TRUE
5127,"Sound Point Capital Management, LP",UNPRI,General,IQ49954994,"Sound Point Capital Management, LP",US,Financials,"Sound Point Capital Management, LP",1,1,US,TRUE
5128,"Sound Shore Management, Inc.",UNPRI,General,IQ4853228,"Sound Shore Management, Inc.",US,Financials,"Sound Shore Management, Inc.",1,1,US,TRUE
5129,South Pole,UNPRI,General,IQ53938166,South Pole Carbon Asset Management AG,CH,Industrials,South Pole Carbon Asset Management AG,2,2,CH,TRUE
10423,South Pole,Global Impact Investment Network,,IQ53938166,South Pole Carbon Asset Management AG,CH,Industrials,South Pole Carbon Asset Management AG,2,2,,
5130,South Suez Capital Ltd,UNPRI,General,IQ109869192,South Suez Capital Limited,MU,Financials,South Suez Capital Limited,1,1,MU,TRUE
8800,South West Catchments Council,TNFD Forum,Climate Change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,,
6649,South Yorkshire Pensions Authority,CA100+,Climate change,IQ3486197,South Yorkshire Pensions Authority (SYPA),GB,Financials,County of South Yorkshire,3,3,#N/A,#N/A
9917,South Yorkshire Pensions Authority,Paris Aligned Asset Owners,Climate Change,IQ3486197,South Yorkshire Pensions Authority (SYPA),GB,Financials,County of South Yorkshire,3,3,,
11273,South Yorkshire Pensions Authority,Institutional Investor Group on Climate Change,Climate,IQ3486197,South Yorkshire Pensions Authority (SYPA),GB,Financials,County of South Yorkshire,3,3,,
8801,South32,TNFD Forum,Climate Change,IQ272945665,South32 Limited,AU,Materials,South32 Limited,1,1,,
5131,SouthBridge Holding,UNPRI,General,IQ664314860,Southbridge Holding,MU,0,Southbridge Holding,1,1,MU,TRUE
6434,Southeastern Asset Management,CA100+,Climate change,IQ4842823,"Southeastern Asset Management, Inc.",US,Financials,"Southeastern Asset Management, Inc.",2,2,GB,FALSE
5132,"Southeastern Asset Management, Inc.",UNPRI,General,IQ4842823,"Southeastern Asset Management, Inc.",US,Financials,"Southeastern Asset Management, Inc.",2,2,US,TRUE
376,Southern Asset Management,Sustainable Blue Finance,Biodiversity,IQ628590850,China Southern Asset Management Co Ltd. - H-Speed Fund,CN,Financials,China Southern Asset Management Co Ltd. - H-Speed Fund,1,1,,
5133,Southern Pastures Management Limited,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,NZ,FALSE
5134,SouthLight Capital,UNPRI,General,IQ599403847,Colony Latam Partners,MX,Financials,Colony Latam Partners,1,1,MX,TRUE
7247,Sovcombank,Principles for Responsible Banking,General,IQ36397614,Public Joint-Stock Company Sovcombank,RU,Financials,SovCo Capital Partners N.V.,2,2,RO,FALSE
7404,Sovcombank,Net-Zero Banking Alliance,Climate change,IQ36397614,Public Joint-Stock Company Sovcombank,RU,Financials,SovCo Capital Partners N.V.,2,2,RO,FALSE
645,Sovereign,Natural Capital Declaration (NCFI),Biodiversity,IQ21975,Sovereign Capital Partners LLP,GB,Financials,Sovereign Capital Partners LLP,2,2,,
5135,Sovereign Capital Partners,UNPRI,General,IQ21975,Sovereign Capital Partners LLP,GB,Financials,Sovereign Capital Partners LLP,2,2,GB,TRUE
7932,Sovereign Wealth Fund of the Gabonese Republic,Asset Owner Alliance,Asset Owner Alliance,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,GA,FALSE
8802,Space Intelligence,TNFD Forum,Climate Change,IQ317153577,C6 Intelligence Information Systems Limited,GB,Information Technology,Bessel Capital S.à R.l.,1,1,,
8803,SPACES,TNFD Forum,Climate Change,IQ584284885,Spaces,US,Consumer Discretionary,Spaces,1,1,,
5136,Spar Nord Bank A/S,UNPRI,General,IQ5532901,Spar Nord Bank A/S,DK,Financials,Spar Nord Bank A/S,2,2,DK,TRUE
7248,Spar Nord Bank A/S,Principles for Responsible Banking,General,IQ5532901,Spar Nord Bank A/S,DK,Financials,Spar Nord Bank A/S,2,2,DK,TRUE
7249,Sparbanken Västra Mälardalen,Principles for Responsible Banking,General,IQ36012446,Sparbanken Västra Mälardalen,SE,Financials,Sparbanken Västra Mälardalen,1,1,SE,TRUE
5137,Sparebank 1 Forsikring AS,UNPRI,General,IQ371337526,Sparebank 1 Forsikring AS,NO,Financials,SpareBank 1 Gruppen AS,1,1,NO,TRUE
7250,SpareBank 1 Hallingdal Valdres,Principles for Responsible Banking,General,IQ32566420,SpareBank 1 Hallingdal Valdres,NO,Financials,Sparebankstiftelsen Hallingdal,2,2,NO,TRUE
7252,SpareBank 1 Nordmøre,Principles for Responsible Banking,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),2,2,NO,FALSE
9303,SpareBank 1 Nordmøre,PCAF,Climate Change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),2,2,NO,FALSE
7251,SpareBank 1 Nord-Norge,Principles for Responsible Banking,General,IQ4509224,SpareBank 1 Nord-Norge,NO,Financials,SpareBank 1 Nord-Norge,1,1,NO,TRUE
9302,SpareBank 1 Nord-Norge (SNN),PCAF,Climate Change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,NO,FALSE
7256,SpareBank 1 Østfold Akershus,Principles for Responsible Banking,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),2,2,NO,FALSE
9307,SpareBank 1 Østfold Akershus,PCAF,Climate Change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),2,2,NO,FALSE
7257,SpareBank 1 Østlandet,Principles for Responsible Banking,General,OB:SPOL,SpareBank 1 Ostlandet,NO,Financials,Sparebankstiftelsen Hedmark,3,3,NO,TRUE
7405,SpareBank 1 Østlandet,Net-Zero Banking Alliance,Climate change,OB:SPOL,SpareBank 1 Ostlandet,NO,Financials,Sparebankstiftelsen Hedmark,3,3,NO,TRUE
9308,SpareBank 1 Østlandet,PCAF,Climate Change,OB:SPOL,SpareBank 1 Ostlandet,NO,Financials,Sparebankstiftelsen Hedmark,3,3,NO,TRUE
7253,SpareBank 1 SMN,Principles for Responsible Banking,General,IQ881999,SpareBank 1 SMN,NO,Financials,SpareBank 1 SMN,2,2,NO,TRUE
9304,SpareBank 1 SMN,PCAF,Climate Change,IQ881999,SpareBank 1 SMN,NO,Financials,SpareBank 1 SMN,2,2,NO,TRUE
7255,SpareBank 1 Sørøst-Norge,Principles for Responsible Banking,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),2,2,NO,FALSE
9306,Sparebank 1 Sørøst-Norge,PCAF,Climate Change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),2,2,NO,FALSE
7254,SpareBank 1 SR-Bank,Principles for Responsible Banking,General,IQ883781,SpareBank 1 SR-Bank ASA,NO,Financials,SpareBank 1 SR-Bank ASA,2,2,NO,TRUE
9305,SpareBank 1 SR-Bank ASA,PCAF,Climate Change,IQ883781,SpareBank 1 SR-Bank ASA,NO,Financials,SpareBank 1 SR-Bank ASA,2,2,NO,TRUE
9309,SpareBank1 Hallingdal Valdres,PCAF,Climate Change,IQ32566420,SpareBank 1 Hallingdal Valdres,NO,Financials,Sparebankstiftelsen Hallingdal,2,2,NO,TRUE
7258,Sparebanken Møre,Principles for Responsible Banking,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,NO,FALSE
9312,Sparebanken Øst,PCAF,Climate Change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,NO,FALSE
7259,Sparebanken Sogn og Fjordane,Principles for Responsible Banking,General,IQ5712273,Sparebanken Sogn Og Fjordane,NO,Financials,Sparebankstiftinga Sogn og Fjordane,1,1,NO,TRUE
7260,Sparebanken Sør,Principles for Responsible Banking,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),2,2,NO,FALSE
9310,Sparebanken Sør,PCAF,Climate Change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),2,2,NO,FALSE
7261,Sparebanken Vest,Principles for Responsible Banking,General,IQ8081598,Sparebanken Vest,NO,Financials,Sparebanken Vest,2,2,NO,TRUE
9311,Sparebanken Vest,PCAF,Climate Change,IQ8081598,Sparebanken Vest,NO,Financials,Sparebanken Vest,2,2,NO,TRUE
5138,Sparekassen Kronjylland,UNPRI,General,IQ5411575,Sparekassen Kronjylland,DK,Financials,Sparekassen Kronjylland,1,1,DK,TRUE
5139,Sparekassen Sjaelland-Fyn A/S,UNPRI,General,IQ23092638,Sparekassen Sjælland-Fyn A/S,DK,Financials,Sparekassen Sjælland-Fyn A/S,1,1,DK,TRUE
6650,Sparinvest,CA100+,Climate change,IQ34409197,Sparinvest S.A.,LU,Financials,Sparinvest S.A.,2,2,LU,TRUE
10804,Sparinvest SA,Montreal Carbon Pledge,,IQ34409197,Sparinvest S.A.,LU,Financials,Sparinvest S.A.,2,2,,
10805,Spark / IGNITE fund,Montreal Carbon Pledge,,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,,
7262,SPARKASSE BANK MAKEDONIJA AD SKOPJE,Principles for Responsible Banking,General,IQ25938334,Sparkasse Bank AD Skopje,MK,Financials,Erste Group Bank AG,1,8,NF,FALSE
5140,Sparkassen Pensionskasse,UNPRI,General,IQ26554123,Sparkassen Pensionskasse Ag,DE,Financials,Deka Erwerbsgesellschaft Mbh & Co. Kg,1,8,DE,TRUE
7934,SparkassenVersicherung,Asset Owner Alliance,Asset Owner Alliance,IQ12465003,Sparkassen-Versicherung Sachsen Lebensversicherung AG,DE,Financials,Beteiligungsgesellschaft der Sparkassen des Freistaates mbH,3,3,DE,TRUE
5141,Sparkassen-Versicherung Sachsen,UNPRI,General,IQ12465003,Sparkassen-Versicherung Sachsen Lebensversicherung AG,DE,Financials,Beteiligungsgesellschaft der Sparkassen des Freistaates mbH,3,3,DE,TRUE
7933,Sparkassen-Versicherung Sachsen,Asset Owner Alliance,Asset Owner Alliance,IQ12465003,Sparkassen-Versicherung Sachsen Lebensversicherung AG,DE,Financials,Beteiligungsgesellschaft der Sparkassen des Freistaates mbH,3,3,DE,TRUE
5142,SPARRING CAPITAL,UNPRI,General,IQ3671258,Sparring Capital,FR,Financials,Sparring Capital,1,1,FR,TRUE
6963,Sparta,FAIRR,General,IQ246545,SpartanNash Company,US,Consumer Staples,SpartanNash Company,1,1,#N/A,#N/A
5143,SPARTA ADMINISTRADORA DE RECURSOS LTDA,UNPRI,General,IQ47685326,Sparta Administradora de Recursos Ltda.,BR,Financials,Sparta Administradora de Recursos Ltda.,1,1,BR,TRUE
5144,"SPARX Group Co., Ltd.",UNPRI,General,IQ30947176,"SPARX Group Co., Ltd.",JP,Financials,"SPARX Group Co., Ltd.",1,1,JP,TRUE
5145,SPEAR Capital Pty Ltd,UNPRI,General,IQ297936554,SPEAR Capital,ZA,Financials,SPEAR Capital,1,1,ZA,TRUE
5146,Speece Thorson Capital Group,UNPRI,General,IQ26813806,Speece Thorson Capital Group Inc,US,Financials,Speece Thorson Capital Group Inc,1,1,US,TRUE
5147,Speedinvest,UNPRI,General,IQ60448962,Speedinvest GmbH,AT,Financials,Speedinvest GmbH,1,1,AT,TRUE
6651,SPF Beheer,CA100+,Climate change,IQ34278003,SPF Beheer B.V.,NL,Financials,SPF Beheer B.V.,1,1,NL,TRUE
6435,Sp-Fund Management Company,CA100+,Climate change,IQ160326037,SP-Rahastoyhtiö Oy,FI,Financials,Savings Bank Group,2,2,FI,TRUE
5148,Sp-Fund Management Company Ltd,UNPRI,General,IQ160326037,SP-Rahastoyhtiö Oy,FI,Financials,Savings Bank Group,2,2,FI,TRUE
5149,Spheria Asset Management,UNPRI,General,IQ344851353,Spheria Asset Management Pty Ltd,AU,Financials,Spheria Asset Management Pty Ltd,2,2,AU,TRUE
6436,Spheria Asset Management,CA100+,Climate change,IQ344851353,Spheria Asset Management Pty Ltd,AU,Financials,Spheria Asset Management Pty Ltd,2,2,AU,TRUE
6652,Spida Personalvorsorgestiftung,CA100+,Climate change,IQ126887127,Spida Personalvorsorgestiftung,CH,Financials,Spida Personalvorsorgestiftung,1,1,#N/A,#N/A
5150,Spiltan Fonder,UNPRI,General,IQ27146630,Spiltan Fonder AB,SE,Financials,Investment AB Spiltan,1,1,SE,TRUE
5151,Spinecap,UNPRI,General,IQ419289479,Spinecap SAS,FR,Financials,Spinecap SAS,1,1,FR,TRUE
5152,Spinnaker Capital,UNPRI,General,IQ27511266,Spinnaker Capital Group,GB,Financials,Spinnaker Capital Group,1,1,GB,TRUE
5153,Spira Equity Partners,UNPRI,General,IQ1679929322,"Spira Equity Partners Us, Inc.",US,Financials,"Spira Equity Partners Us, Inc.",1,1,CA,FALSE
11274,Spire Partners,Institutional Investor Group on Climate Change,Climate,IQ228693592,Spire Partners LLP,GB,Financials,Spire Partners LLP,2,2,,
5154,Spire Partners LLP,UNPRI,General,IQ228693592,Spire Partners LLP,GB,Financials,Spire Partners LLP,2,2,GB,TRUE
5155,Spirit Super,UNPRI,General,IQ22727828,Spirit Super,AU,Financials,Spirit Super,2,2,AU,TRUE
5156,SPK,UNPRI,General,IQ122668,Spark New Zealand Limited,NZ,Communication Services,Spark New Zealand Limited,1,1,SE,FALSE
6437,SPK Pension Tjänstepensionsförening,CA100+,Climate change,IQ1761064753,SPK Pension Tjanstepensionsforening,SE,0,SPK Pension Tjanstepensionsforening,1,1,SE,TRUE
5157,"Spouting Rock Asset Management, LLC",UNPRI,General,IQ571232415,"Spouting Rock Asset Management, LLC",US,Financials,"Spouting Rock Financial Partners, LLC",1,1,US,TRUE
5158,SPPI FINANCE,UNPRI,General,IQ216314235,SPPI Finance,FR,Financials,SPPI Finance,1,1,FR,TRUE
5159,Sprenkels and Verschuren B.V.,UNPRI,General,IQ682956008,Sprenkels & Verschuren B.V.,NL,Financials,Sprenkels & Verschuren B.V.,1,1,NL,TRUE
5160,SPRING INVEST,UNPRI,General,IQ540970438,Spring SAS,FR,Financials,Spring SAS,1,1,FR,TRUE
5161,Spring Lane Capital,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,US,FALSE
10424,Spring Rain Global Consultancy Inc,Global Impact Investment Network,,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,,
5162,SpringTide Capital Management LLC,UNPRI,General,IQ667660667,SpringTide Capital Management LLC,US,Financials,SpringTide Capital Management LLC,1,1,US,TRUE
5163,Springvest Oy,UNPRI,General,IQ570803740,Springvest Oyj,FI,Financials,Springvest Oyj,1,1,FI,TRUE
5164,Sprints Capital,UNPRI,General,IQ319441545,Sprints Capital Management Limited,GB,Financials,Sprints Capital Management Limited,1,1,GB,TRUE
5165,Sprott,UNPRI,General,IQ43319586,Sprott Inc.,CA,Financials,Sprott Inc.,1,1,CA,TRUE
5166,Sprucegrove Investment Management,UNPRI,General,IQ5092344,Sprucegrove Investment Management Ltd,CA,Financials,Sprucegrove Investment Management Ltd,3,3,CA,TRUE
7824,Sprucegrove Investment Management,Net Zero Asset Managers Initiative,Climate Change,IQ5092344,Sprucegrove Investment Management Ltd,CA,Financials,Sprucegrove Investment Management Ltd,3,3,,
11275,Sprucegrove Investment Management,Institutional Investor Group on Climate Change,Climate,IQ5092344,Sprucegrove Investment Management Ltd,CA,Financials,Sprucegrove Investment Management Ltd,3,3,,
9313,SPUERKEESS,PCAF,Climate Change,IQ303762860,Spuerkeess Ré S.A.,LU,Financials,"Banque et Caisse d'Epargne de l'Etat, Luxembourg",1,5,LU,TRUE
5167,Spur Capital Partners,UNPRI,General,IQ1207169,"Spur Capital Partners, LLC",US,Financials,"Spur Capital Partners, LLC",1,1,US,TRUE
5168,SPX Gestão de Recursos Ltda.,UNPRI,General,IQ215609323,SPX Gestão de Recursos Ltda,BR,0,SPX Gestão de Recursos Ltda,1,1,BR,TRUE
5169,Spyglass Capital Management,UNPRI,General,IQ433682586,Spyglass Capital Management LLC,US,Financials,Spyglass Capital Management LLC,1,1,US,TRUE
5170,Square Capital,UNPRI,General,IQ127488638,Square Capital LLP,GB,Financials,Square Capital LLP,1,1,GB,TRUE
5171,SquareWell Partners Ltd,UNPRI,General,IQ665959597,Squarewell Partners Limited,GB,Industrials,Squarewell Partners Limited,1,1,GB,TRUE
5172,SR-Forvaltning AS,UNPRI,General,IQ23559444,SR-Forvaltning ASA,NO,Financials,SpareBank 1 Forvaltning AS,1,1,NO,TRUE
5173,SRI-CONNECT,UNPRI,General,IQ242277785,SRI-CONNECT,CH,0,SRI-CONNECT,1,1,GB,FALSE
8804,"SRUC, Scotland’s Rural College",TNFD Forum,Climate Change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,,
8805,SSE plc,TNFD Forum,Climate Change,IQ877219,SSE plc,GB,Utilities,SSE plc,1,1,,
5174,"SSI Asset Management Co., Ltd",UNPRI,General,IQ578889150,SSI Asset Management AG,LI,0,SSI Asset Management AG,1,1,VN,FALSE
5175,SSI Investment Management LLC,UNPRI,General,IQ11296293,SSI Investment Management LLC,US,Financials,"Resolute Investment Holdings, LLC",1,1,US,TRUE
11276,St James’s Place Wealth Management,Institutional Investor Group on Climate Change,Climate,IQ22322756,St. James's Place Wealth Management Group Ltd.,GB,Financials,St. James's Place plc,3,4,,
11277,St John’s College Cambridge,Institutional Investor Group on Climate Change,Climate,IQ25957531,St John’s College Cambridge,GB,Consumer Discretionary,University of Cambridge,1,2,,
6167,St James's Place Wealth Management,CA100+,Climate change,IQ22322756,St. James's Place Wealth Management Group Ltd.,GB,Financials,St. James's Place plc,3,4,GB,TRUE
5176,ST&T Capital Management Ltd,UNPRI,General,IQ703792287,ST&T Capital Management Ltd.,CA,Financials,ST&T Capital Management Ltd.,1,1,CA,TRUE
5177,St. Bedrijfspensioenfonds voor de Koopvaardij,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,NL,FALSE
5178,St. Cloud Capital,UNPRI,General,IQ6987548,"St. Cloud Capital, LLC",US,Financials,"St. Cloud Capital, LLC",1,1,US,TRUE
6653,St. Galler Pensionskasse Switzerland,CA100+,Climate change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,CH,FALSE
7263,St. Georges Bank & Company Inc.,Principles for Responsible Banking,General,IQ318876014,St. Georges Bank & Company Inc.,PA,Financials,Promerica Financial Corporation,1,9,PA,TRUE
7935,St. James’s Place Wealth Management,Asset Owner Alliance,Asset Owner Alliance,IQ22322756,St. James's Place Wealth Management Group Ltd.,GB,Financials,St. James's Place plc,3,4,GB,TRUE
5179,St. James's Place Group,UNPRI,General,IQ875419,St. James's Place plc,GB,Financials,St. James's Place plc,1,4,GB,TRUE
5180,St.Galler Kantonalbank,UNPRI,General,IQ875938,St. Galler Kantonalbank AG,CH,Financials,St. Galler Kantonalbank AG,1,1,CH,TRUE
5181,Stabelo Asset Management AB,UNPRI,General,IQ552355832,Stabelo Asset Management AB,SE,Financials,Stabelo Asset Management AB,1,1,SE,TRUE
5182,Stafford Capital Partners,UNPRI,General,IQ3675704,Stafford Capital Partners Limited,GB,Financials,Stafford Capital Partners Limited,3,3,GB,TRUE
7825,Stafford Capital Partners,Net Zero Asset Managers Initiative,Climate Change,IQ3675704,Stafford Capital Partners Limited,GB,Financials,Stafford Capital Partners Limited,3,3,,
11278,Stafford Capital Partners,Institutional Investor Group on Climate Change,Climate,IQ3675704,Stafford Capital Partners Limited,GB,Financials,Stafford Capital Partners Limited,3,3,,
5183,STAKEBOAT CAPITAL,UNPRI,General,IQ327617459,Stakeboat Capital LLP,IN,Financials,Stakeboat Capital LLP,1,1,IN,TRUE
5184,Stamford Associates Limited,UNPRI,General,IQ113671366,Stamford Associates Limited,GB,Financials,Stamford Associates Limited,1,1,GB,TRUE
6071,Stance Capital,CA100+,Climate change,IQ629598926,"Stance Capital, LLC",US,Financials,"Stance Capital, LLC",4,4,US,TRUE
6743,Stance Capital,FAIRR,General,IQ629598926,"Stance Capital, LLC",US,Financials,"Stance Capital, LLC",4,4,US,TRUE
5185,"Stance Capital, LLC",UNPRI,General,IQ629598926,"Stance Capital, LLC",US,Financials,"Stance Capital, LLC",4,4,US,TRUE
7826,"Stance Capital, LLC",Net Zero Asset Managers Initiative,Climate Change,IQ629598926,"Stance Capital, LLC",US,Financials,"Stance Capital, LLC",4,4,,
7264,Standard Bank Group,Principles for Responsible Banking,General,IQ8080874,Standard Bank Group Limited,ZA,Financials,Standard Bank Group Limited,3,4,ZA,TRUE
9314,Standard Bank Group,PCAF,Climate Change,IQ8080874,Standard Bank Group Limited,ZA,Financials,Standard Bank Group Limited,3,4,ZA,TRUE
10969,Standard Bank Group,Equator Principles,,IQ8080874,Standard Bank Group Limited,ZA,Financials,Standard Bank Group Limited,3,4,ZA,TRUE
167,Standard Chartered,Banking Environment Initiative,Climate,IQ8080127,Standard Chartered Bank,GB,Financials,Standard Chartered PLC,5,8,,
646,Standard Chartered,Natural Capital Declaration (NCFI),Biodiversity,IQ8080127,Standard Chartered Bank,GB,Financials,Standard Chartered PLC,5,8,,
8806,Standard Chartered,TNFD Forum,Climate Change,IQ8080127,Standard Chartered Bank,GB,Financials,Standard Chartered PLC,5,8,,
9315,Standard Chartered,PCAF,Climate Change,IQ8080127,Standard Chartered Bank,GB,Financials,Standard Chartered PLC,5,8,GB,TRUE
10026,Standard Chartered,Climate Bonds Initiative,,IQ8080127,Standard Chartered Bank,GB,Financials,Standard Chartered PLC,5,8,,
7265,Standard Chartered plc,Principles for Responsible Banking,General,IQ677433,Standard Chartered PLC,GB,Financials,Standard Chartered PLC,3,8,GB,TRUE
7406,Standard Chartered plc,Net-Zero Banking Alliance,Climate change,IQ677433,Standard Chartered PLC,GB,Financials,Standard Chartered PLC,3,8,GB,TRUE
10970,Standard Chartered PLC,Equator Principles,,IQ677433,Standard Chartered PLC,GB,Financials,Standard Chartered PLC,3,8,GB,TRUE
5186,Stanhope Capital,UNPRI,General,IQ44539176,Stanhope Capital LLP,GB,Financials,Stanhope Capital LLP,1,1,CH,FALSE
5187,Stanley Capital,UNPRI,General,IQ681124505,Stanley Capital,GB,Industrials,Stanley Capital,1,1,GB,TRUE
5188,STANLIB Asset Management Ltd,UNPRI,General,IQ542124052,STANLIB Asset Management,US,0,STANLIB Asset Management,1,1,ZA,FALSE
5189,STAR Capital Partnership LLP,UNPRI,General,IQ1086143,STAR Capital Partnership LLP,GB,Financials,STAR Capital Partnership LLP,1,1,GB,TRUE
5190,Star Capital SGR,UNPRI,General,IQ4371356,Star Capital SGR S.p.A.,IT,Financials,Star Capital SGR S.p.A.,1,1,IT,TRUE
10425,Starbucks,Global Impact Investment Network,,IQ34745,Starbucks Corporation,US,Consumer Discretionary,Starbucks Corporation,1,1,,
5191,StarCapital AG,UNPRI,General,IQ204555690,StarCapital AG,DE,Financials,Bellevue Group AG,1,2,DE,TRUE
9316,Starling Bank Limited,PCAF,Climate Change,IQ322482665,Starling Bank Limited,GB,Financials,JTC Starling Holdings Limited,1,1,GB,TRUE
5192,Starquest (France),UNPRI,General,IQ98508084,Starquest Capital SAS,FR,Financials,Starquest Capital SAS,2,2,FR,TRUE
5193,Starquest Capital (China),UNPRI,General,IQ98508084,Starquest Capital SAS,FR,Financials,Starquest Capital SAS,2,2,CN,FALSE
5194,"StarWiz Technology Co., Ltd.",UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,CN,FALSE
5195,Starwood Capital Group,UNPRI,General,IQ30034544,"Starwood Capital Operations, LLC",US,Financials,"Starwood Capital Operations, LLC",1,1,US,TRUE
8807,State Street Corporation,TNFD Forum,Climate Change,IQ188785,State Street Corporation,US,Financials,State Street Corporation,1,8,,
566,State Street Global Advisors,Ceres Investor Network on Climate Risk and Sustainability,General,IQ823170,"State Street Global Advisors, Inc.",US,Financials,State Street Corporation,7,8,,
6123,State Street Global Advisors,CA100+,Climate change,IQ823170,"State Street Global Advisors, Inc.",US,Financials,State Street Corporation,7,8,US,TRUE
7827,State Street Global Advisors,Net Zero Asset Managers Initiative,Climate Change,IQ823170,"State Street Global Advisors, Inc.",US,Financials,State Street Corporation,7,8,,
9939,State Street Global Advisors,Investor Leadership Network,General,IQ823170,"State Street Global Advisors, Inc.",US,Financials,State Street Corporation,7,8,,
10027,State Street Global Advisors,Climate Bonds Initiative,,IQ823170,"State Street Global Advisors, Inc.",US,Financials,State Street Corporation,7,8,,
10520,State Street Global Advisors,Investment Leaders Group,,IQ823170,"State Street Global Advisors, Inc.",US,Financials,State Street Corporation,7,8,,
11279,State Street Global Advisors,Institutional Investor Group on Climate Change,Climate,IQ823170,"State Street Global Advisors, Inc.",US,Financials,State Street Corporation,7,8,,
5196,State Street Global Advisors (SSGA),UNPRI,General,IQ246389450,State Street Global Advisors - Ssga Retirement Lifestyle provider Fund,AU,Financials,State Street Global Advisors - Ssga Retirement Lifestyle provider Fund,1,1,US,FALSE
6438,Statewide Super,CA100+,Climate change,IQ141754739,Statewide Super Fund,AU,Financials,Statewide Super Fund,2,2,AU,TRUE
5197,StatewideSuper,UNPRI,General,IQ141754739,Statewide Super Fund,AU,Financials,Statewide Super Fund,2,2,AU,TRUE
5198,Stefnir,UNPRI,General,IQ109406146,Stefnir hf.,IS,Financials,Arion banki hf.,1,4,IS,TRUE
5199,steinbeis & häcker vermögensverwaltung gmbh,UNPRI,General,IQ528426452,Steinbeis & HÄCker VermÖGensverwaltung Gmbh,DE,Financials,Steinbeis & HÄCker VermÖGensverwaltung Gmbh,1,1,DE,TRUE
